,BonusAmount,Trialid,action,comments,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,indexOf,interest,length,outcomeRT,pbGamble,phase,recordedPresses,recordedTimes,response,standardGamble,status,switchTimes,template,templates,trialNumber,understand,uniqueid,viewTime
581,,1,,,,,,,2846.401691,0,,,,,0,36,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,fkey",",374,1022,1390,2045,2741,3389,4021,4445,5069,5734,6253",failOutcome,1,,",262,390,46,30,48,417,6,515",,,3,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
582,,2,,,,,,,3716.443255,0,,,,,397,48,,",jkey,fkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey,jkey,fkey",",783,1414,1759,2431,3110,3734,4095,4830,5438,5926,6638",success,2,,",655,333,85,22,391,77,486,45",,,4,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
583,,38,,,,,,,1387.530921,925,,,,,191,24,,",fkey,jkey,fkey,fkey,space,jkey,fkey,fkey,jkey,fkey,jkey,jkey,fkey",",517,917,1589,2821,3189,4237,4350,4653,5165,5837,6421,6813,7517",gamble,8,,",789,22,20,1565,149,6,384,46",,,5,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
584,,22,,,,,,,2207.513674,0,,,,,197,24,,",fkey,jkey,fkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey,fkey,fkey",",558,862,1470,1846,2614,3294,3886,4390,5142,5766,6398,6798",success,2,,",734,357,166,37,487,86,31,390",,,6,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
585,,2,,,,,,,946.777366,0,,,,,213,12,,",fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,jkey",",704,1280,1928,2576,3216,3687,4368,5120,5751",success,2,,",536,6,6,21,478,94,103,5",,,7,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
586,,86,,,,,,,2311.734792,0,,,,,366,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",535,1199,1814,2503,3150,3823,4503,5223",success,6,,",432,13,6,30,55,21,79,53",,,8,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
587,,25,,,,,,,1411.714759,0,,,,,295,24,,",jkey,fkey,jkey,fkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey",",519,775,1359,1998,2558,2791,3279,3999,4671,5351,5975",success,5,,",631,15,527,126,69,70,30,5",,,9,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
588,,39,,,,,,,1513.838938,958,,,,,303,12,,",jkey,jkey,fkey,fkey,jkey,fkey,space,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",494,599,1199,1575,2182,2839,2999,3840,4487,5110,5759,6143,6231,6407",gamble,9,,",446,366,4,23,366,14,14,541",,,10,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
589,,24,,,,,,,875.1787585,0,,,,,566,12,,",fkey,jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey",",670,1359,1998,2535,3207,3958,4671,5430,6071",success,4,,",583,38,526,70,108,109,101,27",,,11,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
590,,35,,,,,,,1143.090127,800,,,,,525,12,,",jkey,fkey,jkey,jkey,fkey,space,jkey,fkey,jkey,jkey,fkey,jkey,jkey,fkey,jkey",",611,972,1523,1948,2611,2908,3372,3803,4348,4740,5403,5988,6357,7059,7779",gamble,5,,",821,392,1164,367,30,330,41,73",,,12,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
591,,5,,,,,,,883.7314562,0,,,,,365,12,,",fkey,jkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey,fkey",",456,519,759,1223,1856,2344,2759,3407,3983,4328,5071,5711,6384",success,5,,",464,5,901,14,333,75,30,30",,,13,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
592,,22,,,,,,,3617.119176,0,,,,,198,48,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey",",630,1271,1759,2462,3118,3702,4903,5510,6150,6662,6742",success,2,,",511,477,109,13,421,86,16,543",,,14,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
593,,34,,,,,,,1858.209633,670,,,,,141,24,,",jkey,fkey,jkey,fkey,space,space,jkey,fkey,jkey,fkey,fkey",",631,1322,1943,2639,3159,3704,3847,4615,5240,5880,6401",gamble,4,,",520,37,29,21,599,126,15,526",,,15,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
594,,22,,,,,,,2759.183773,0,,,,,350,36,,",jkey,fkey,jkey,jkey,fkey,jkey,jkey,fkey,fkey,jkey,fkey,jkey",",486,750,1318,1710,2462,3062,3502,4159,4582,5294,6102,6782",success,2,,",590,389,95,438,421,127,157,63",,,16,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
595,,8,,,,,,,2371.134228,580,,,,,230,36,,",jkey,fkey,jkey,fkey,space,jkey,fkey,jkey,fkey",",544,1248,2056,2808,3505,4288,4992,5688,6408",gamble,8,,",441,39,206,109,847,78,85,71",,,17,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
596,,25,,,,,,,837.4593024,0,,,,,230,12,,",jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,jkey",",438,814,1446,2134,2766,3406,3990,4662,5430,6166",success,5,,",686,29,40,15,590,78,134,102",,,18,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
597,,34,,,,,,,3049.01408,1016,,,,,279,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,space,jkey,fkey",",519,679,1343,2071,2774,3431,4111,4583,4735,5311,6087",gamble,4,,",551,45,94,68,38,45,581,125",,,19,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
598,,28,,,,,,,1790.343483,0,,,,,181,24,,",jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey",",496,1208,1880,2584,3288,3560,4264,4912,5640",success,8,,",392,62,63,55,110,310,55,77",,,20,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
599,,29,,,,,,,1658.544759,0,,,,,174,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",519,894,1551,2263,2951,3623,4255,4966,5623",success,9,,",751,70,62,69,22,38,46,70",,,21,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
600,,4,,,,,,,3267.985402,0,,,,,238,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,space,jkey",",663,1343,2102,2823,3582,4216,4959,5430,6118",success,4,,",535,63,133,94,110,55,61,550",,,22,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
601,,31,,,,,,,774.5477049,786,,,,,166,12,,",jkey,fkey,jkey,jkey,space,jkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey",",582,765,1358,1845,2302,2926,3257,3830,4206,4919,5541,6254,6926",gamble,1,,",638,471,735,374,63,38,37,85",,,23,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
602,,22,,,,,,,2276.127901,0,,,,,478,36,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",503,703,1279,1919,2630,3271,3974,4631,5343",success,2,,",455,78,39,37,52,46,13,103",,,24,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
603,,25,,,,,,,770.3365139,0,,,,,286,12,,",fkey,jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",615,775,1390,2055,2743,3391,4046,4775,5471,6118",success,5,,",630,646,71,22,47,63,103,6",,,25,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
604,,8,,,,,,,2266.193911,1126,,,,,199,36,,",fkey,jkey,fkey,jkey,fkey,space,jkey,fkey,jkey",",671,1350,2039,2679,3342,4006,4415,5118,5879",gamble,8,,",503,94,54,29,15,461,61,174",,,26,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
605,,28,,,,,,,3277.277004,0,,,,,102,48,,",jkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",527,710,1271,1726,2438,3086,3759,4406,5055,5695",success,8,,",559,437,62,21,47,6,7,70",,,27,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
606,,4,,,,,,,2925.027185,1001,,,,,238,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,space,jkey,fkey",",471,863,1496,2215,2879,3591,4327,4807,5263,6103",gamble,4,,",743,7,88,29,102,79,332,205",,,28,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
607,,25,,,,,,,780.4078408,0,,,,,236,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",639,1255,2032,2736,3423,4088,4815,5455",success,5,,",519,15,141,69,22,70,71,61",,,29,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
608,,9,,,,,,,1629.844404,1314,,,,,478,24,,",jkey,fkey,jkey,fkey,space,jkey,fkey,jkey,fkey",",709,1373,2109,2845,3637,4165,4973,5637,6349",gamble,9,,",590,38,125,69,719,183,55,38",,,30,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
609,,35,,,,,,,1481.82736,0,,,,,349,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",638,1326,1969,2622,3318,3958,4654,5318",success,5,,",518,62,6,37,54,21,63,62",,,31,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
610,,22,,,,,,,2489.41269,0,,,,,278,36,,",fkey,jkey,fkey,fkey,fkey,jkey,fkey,jkey",",751,1383,2030,2496,3823,4487,5159,5798",success,2,,",624,31,459,40,22,63,22,46",,,32,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
611,,25,,,,,,,1099.467311,0,,,,,317,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,jkey",",423,1079,1751,2383,3119,3791,4503,5071,5527",success,5,,",312,30,15,15,102,69,46,446",,,33,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
612,,22,,,,,,,1478.606831,0,,,,,430,24,,",jkey,fkey,jkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey",",560,1304,1887,2383,3159,3783,4416,4864,5496,6416",success,2,,",447,78,502,127,6,438,46,302",,,34,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
613,,28,,,,,,,2985.417693,0,,,,,206,36,,",fkey,jkey,jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey",",630,1270,1750,2446,3126,3797,4462,5029,5502,6198",success,8,,",518,478,70,62,46,6,444,70",,,35,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
614,,1,,,,,,,2331.74766,0,,,,,174,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",479,1191,1894,2574,3279,3943,4631,5254",success,1,,",367,102,55,61,55,46,53,6",,,36,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
615,,32,,,,,,,2028.422117,762,,,,,213,24,,",fkey,jkey,fkey,fkey,jkey,fkey,space,jkey,fkey,jkey,jkey,fkey,fkey",",478,861,1486,1926,2614,3270,3637,4062,4686,5286,5734,6350,6758",gamble,2,,",742,421,79,21,151,15,431,381",,,37,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
616,,5,,,,,,,2513.962863,0,,,,,246,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",672,1016,1727,2432,3152,3856,4623,5232,5919",success,5,,",888,79,92,62,117,93,14,62",,,38,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
617,,21,,,,,,,1783.869707,0,,,,,279,24,,",space,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",599,800,1456,2176,2871,3552,4192,4887,5543",success,1,,",624,94,70,63,53,31,54,40",,,39,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
618,,39,,,,,,,561.1073387,935,,,,,623,0,,",fkey,jkey,fkey,jkey,space,fkey,jkey,fkey,fkey,jkey,fkey",",688,1087,1720,2335,2567,3135,3831,4424,4920,5591,6255",gamble,9,,",943,21,14,148,52,454,54,30",,,40,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
619,,2,,,,,,,683.4924475,0,,,,,126,12,,",fkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey",",646,1902,2382,3007,3710,4350,5014,5639",success,2,,",511,7,469,22,77,14,21,7",,,41,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
620,,39,,,,,,,1244.779848,525,,,,,270,12,,",fkey,jkey,fkey,space,jkey,fkey,jkey,fkey,jkey",",430,1086,1782,2190,2606,3230,3886,4566,5238",gamble,9,,",303,47,46,188,13,31,55,70",,,42,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
621,,31,,,,,,,1994.365686,0,,,,,230,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,space,jkey,fkey,fkey",",446,791,1463,2126,2814,3447,4103,4246,4838,5462,5998",success,1,,",654,43,46,32,36,32,109,526",,,43,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
622,,32,,,,,,,952.0956589,559,,,,,125,12,,",fkey,jkey,fkey,space,jkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey",",602,1248,1872,2112,2465,2872,3472,3928,4655,5360,6088,6768",gamble,2,,",480,39,950,472,93,102,85,63",,,44,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
623,,5,,,,,,,2487.957707,509,,,,,190,36,,",jkey,fkey,jkey,fkey,jkey,space,fkey,jkey,jkey,fkey",",551,1262,1982,2638,3334,3582,4222,4846,5278,5998",gamble,5,,",479,38,110,15,54,270,428,95",,,45,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
624,,9,,,,,,,3686.80965,673,,,,,357,60,,",fkey,jkey,fkey,jkey,fkey,jkey,space,jkey,fkey,jkey",",671,1391,2135,2767,3495,4135,4975,5439,5783,6431",gamble,9,,",527,125,102,13,102,21,991,54",,,46,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
625,,34,,,,,,,3205.381184,842,,,,,589,48,,",fkey,jkey,fkey,fkey,jkey,fkey,jkey,jkey,space,jkey,fkey,jkey,fkey",",535,686,1295,1743,2351,3055,3623,4023,4711,5135,5375,6022,6695",gamble,4,,",567,414,15,46,366,684,29,45",,,47,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
626,,38,,,,,,,1837.623654,1291,,,,,382,24,,",jkey,fkey,jkey,fkey,jkey,jkey,fkey,space,jkey,fkey,jkey,fkey,jkey,jkey",",502,702,1366,2014,2622,3046,3662,3814,4446,4798,5454,6126,6726,7158",gamble,8,,",566,54,22,429,1086,46,30,445",,,48,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
627,,28,,,,,,,2575.668964,0,,,,,199,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey",",455,631,1239,1911,2558,3702,4399,5039,5446,6151",success,8,,",487,15,6,46,501,110,407,101",,,49,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
628,,86,,,,,,,1517.430747,0,,,,,255,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",631,1270,2014,2671,3311,3959,4654,5311",success,6,,",510,29,95,22,5,37,77,45",,,50,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
629,,32,,,,,,,2016.442657,599,,,,,206,36,,",space,fkey,jkey,fkey,jkey,space,fkey,jkey,fkey,jkey",",399,774,1415,2086,2767,3343,3950,4582,5279,6167",gamble,2,,",622,52,45,54,535,30,36,303",,,51,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
630,,21,,,,,,,2402.618607,0,,,,,319,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",631,1311,1919,2607,3231,4048,4695,5383",success,1,,",536,22,15,29,23,151,70,22",,,52,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
631,,28,,,,,,,1948.960383,1210,,,,,598,24,,",jkey,fkey,jkey,fkey,jkey,jkey,fkey,space,jkey,fkey,fkey,jkey",",646,822,1462,2134,2766,3366,3775,3926,4479,5078,5614,6254",gamble,8,,",671,46,30,5,367,103,502,46",,,53,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
632,,34,,,,,,,2627.880139,717,,,,,357,48,,",jkey,fkey,jkey,fkey,jkey,space,fkey,jkey,fkey",",671,1408,2031,2703,3767,4032,4671,5335,6015",gamble,4,,",567,78,14,21,477,262,22,39",,,54,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
633,,9,,,,,,,2078.34423,0,,,,,262,36,,",fkey,jkey,fkey,fkey,jkey,fkey,fkey,jkey",",712,1377,2064,3504,4120,4744,5272,5897",success,9,,",592,46,53,62,72,29,509,45",,,55,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
634,,8,,,,,,,2240.383322,924,,,,,205,36,,",jkey,fkey,jkey,fkey,jkey,space,fkey,jkey,fkey",",566,1310,1934,2638,3255,3740,4398,5014,5670",gamble,8,,",454,111,14,45,5,486,14,23",,,56,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
635,,38,,,,,,,3553.940528,662,,,,,191,60,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,space,jkey,fkey",",735,1439,2055,2727,3391,4087,4743,4967,5615,5847",gamble,8,,",631,44,22,21,38,60,40,495",,,57,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
636,,8,,,,,,,890.7621423,0,,,,,429,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,fkey",",577,1048,1720,2392,3048,3704,4335,5264,5488,6080,6632",success,8,,",913,69,21,22,54,8,510,519",,,58,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
637,,9,,,,,,,3005.102739,859,,,,,357,48,,",jkey,fkey,jkey,fkey,jkey,fkey,fkey,space,jkey,fkey,fkey,jkey",",543,775,1423,2127,2847,3463,3903,4599,5031,5223,5791,6503",gamble,9,,",616,46,76,77,439,517,133,70",,,59,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
638,,25,,,,,,,3463.552009,0,,,,,357,60,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,jkey,fkey",",679,1399,2191,2830,3519,4168,4735,5278,6039",success,5,,",544,86,173,14,55,22,543,85",,,60,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
639,,1,,,,,,,2393.601437,0,,,,,166,36,,",space,fkey,jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,jkey,fkey",",455,807,927,1527,2015,2671,3927,4263,4903,5519,6023,6783",success,1,,",792,447,30,22,318,14,533,102",,,61,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
640,,29,,,,,,,3605.393839,0,,,,,166,60,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",518,1206,1855,2542,3159,3807,4702,5375",success,9,,",375,55,30,37,6,47,260,28",,,62,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
641,,35,,,,,,,2265.322422,741,,,,,189,24,,",jkey,fkey,jkey,jkey,fkey,jkey,space,jkey,fkey,jkey,fkey,jkey",",576,872,1439,1816,2480,3160,3816,4328,4586,5207,5864,6543",gamble,5,,",704,381,36,22,775,28,38,55",,,63,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
642,,38,,,,,,,2271.073891,769,,,,,181,36,,",jkey,fkey,jkey,fkey,fkey,space,jkey,fkey,jkey,jkey,fkey",",639,1360,2024,2648,3152,3679,4063,4728,5335,5752,6415",gamble,8,,",512,95,15,502,286,69,414,22",,,64,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
643,,4,,,,,,,1661.067462,641,,,,,182,24,,",jkey,fkey,fkey,jkey,fkey,space,jkey,fkey,jkey,fkey,jkey,jkey,fkey",",672,847,1402,2047,2624,3015,3456,3768,4383,5040,5655,6191,6936",gamble,4,,",576,68,6,1063,46,7,566,87",,,65,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
644,,21,,,,,,,3175.21556,0,,,,,213,48,,",fkey,jkey,fkey,fkey,jkey,jkey,jkey,fkey,jkey",",502,1246,1823,2302,2942,4278,4710,5471,6126",success,1,,",382,85,453,30,63,455,110,55",,,66,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
645,,1,,,,,,,3380.058341,0,,,,,157,48,,",fkey,jkey,fkey,jkey,jkey,fkey,jkey,jkey,fkey,fkey,jkey,fkey",",575,872,1551,2159,2648,3351,3967,4423,5047,5543,6223,6879",success,1,,",768,53,462,61,461,485,54,54",,,67,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
646,,21,,,,,,,3636.38673,0,,,,,254,60,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",511,1215,1871,2551,3256,3911,4575,5207",success,1,,",407,78,29,46,55,55,14,6",,,68,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
647,,28,,,,,,,1331.882929,0,,,,,181,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",519,1207,1880,2551,3215,3871,4503,5199",success,8,,",447,38,54,23,53,19,13,61",,,69,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
648,,75,,,,,,,3748.252812,1396,,,,,358,60,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,space,jkey,fkey",",646,1382,2046,2694,3374,4030,4654,5286,5814,6630,7022",gamble,5,,",559,94,30,21,46,30,4,1735",,,70,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
649,,29,,,,,,,1924.487731,0,,,,,142,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",584,951,1704,2424,3088,3800,4472,5120,5760",success,9,,",808,166,69,38,69,68,6,38",,,71,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
650,,2,,,,,,,3060.068416,0,,,,,478,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",614,1319,2007,2647,3303,3983,4663,5335",success,2,,",527,45,46,4,46,45,69,38",,,72,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
651,,21,,,,,,,1974.903083,0,,,,,227,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey",",615,839,1471,2183,3311,4007,4679,5311,5759,6455",success,1,,",695,30,50,499,70,35,462,79",,,73,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
652,,38,,,,,,,2960.001732,816,,,,,138,36,,",jkey,fkey,fkey,jkey,fkey,jkey,space,jkey,fkey,jkey,fkey,jkey,fkey",",676,1331,1812,2524,3163,3883,4460,4940,5164,5876,6468,7003,7379",gamble,8,,",564,492,60,8,73,652,75,892",,,74,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
653,,29,,,,,,,3101.110537,0,,,,,236,48,,",jkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",520,704,1304,1688,2449,3192,4232,4935,5608,6288",success,9,,",544,395,134,62,434,86,46,70",,,75,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
654,,39,,,,,,,2878.338517,700,,,,,212,36,,",fkey,jkey,fkey,jkey,fkey,fkey,jkey,space,fkey,jkey,fkey",",488,896,1648,2360,2983,3432,4111,4447,4959,5712,6424",gamble,9,,",776,85,92,431,88,304,28,64",,,76,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
655,,24,,,,,,,2160.237943,0,,,,,173,36,,",jkey,fkey,jkey,jkey,fkey,jkey,jkey,fkey",",705,1402,2098,3434,4065,4689,5187,5921",success,4,,",593,39,86,31,19,7,511,98",,,77,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
656,,4,,,,,,,2247.689524,0,,,,,274,24,,",fkey,jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey",",654,1327,1975,2446,3118,3822,4503,5191,5838",success,4,,",518,70,442,58,38,30,83,10",,,78,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
657,,34,,,,,,,3612.535929,840,,,,,211,48,,",jkey,fkey,jkey,fkey,fkey,jkey,fkey,jkey,space,jkey,fkey,jkey",",499,699,1316,1956,2380,3052,3843,4524,5132,5580,5772,6428",gamble,4,,",547,32,423,49,151,44,596,60",,,79,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
658,,5,,,,,,,3733.251041,0,,,,,499,60,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",627,1306,2059,2746,3379,4091,4730,5386",success,5,,",523,26,118,23,19,63,2,2",,,80,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
659,,31,,,,,,,1190.264803,1415,,,,,286,12,,",fkey,jkey,jkey,fkey,fkey,space,jkey,fkey,jkey,fkey,jkey",",603,1171,1619,2227,2723,3187,3684,4339,5107,5835,6539",gamble,1,,",468,386,453,373,23,154,77,79",,,81,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
660,,24,,,,,,,2855.87764,0,,,,,263,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,jkey",",563,1194,1883,2570,3266,4034,4746,5314,5770",success,4,,",442,19,15,78,46,150,49,427",,,82,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
661,,5,,,,,,,2425.341028,659,,,,,157,36,,",fkey,jkey,fkey,jkey,fkey,space,jkey,fkey,jkey",",477,1084,1764,2436,3140,3540,4093,4788,5460",gamble,5,,",332,12,52,44,36,324,71,66",,,83,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
